Text,Label
Big Sis Frederica...,Petra
"Though yeah, we really are close to our destination.",Subaru
—,Frederica
...I'm so selfish.,Subaru
Natsuki-san.,Otto
Subaru.,Petra
Subaru-sama. I believe that we ought to choose that path nonetheless.,Frederica
"Incidentally, Subaru-sama. Where have you previously met that assailant woman?",Frederica
Yeah.,Subaru
Her personality?,Subaru
What makes you think that?,Subaru
Wh-what is it? I don't quite see how everything connects...,Otto
—,Otto
So we gotta race there while no one's around!,Petra
Full marks.,Subaru
...You have to be kidding.,Subaru
What has happened? Is the Master's office...?,Frederica
There's a real nasty-looking one camping outside the fucking room.,Subaru
Subaru.,Petra
Subaru-sama.,Frederica
"—Seriously, just what expectations are you putting on me?",Subaru
"You sound absurdly confident about this, though what exactly is this 'soul of science'...?",Otto
"...Is what you said, then I believed you and assisted you in it, and this is what happens!",Otto
"Auughh! None of that even matters, focus on getting it out! Ahh, oh no! Oh no!",Petra
You used too much oil! How're we gonna put this out!? It's spreading!,Subaru
"Just stop it, you guys! This isn't the time for this! We can't put it out! Run!",Petra
You sound like a middle schooler failing to recover from a mishap with fireworks...,Subaru
We sacrificed way too much for this...,Subaru
Hurry! Hurry!,Petra
What do we do if Garfiel dies in the fire!?,Subaru
Big Sis Frederica!,Petra
"Thank goodness, you're safe. It comforts me that nobody is missing.",Frederica
"Oh, you get it. Yup. Yup it's an inevitable sacrifice.",Subaru
Wheuhghh...,Subaru
Subaru?,Petra
I-isn't this kinda funny? It almost sounds like you're not coming with us...,Petra
"—It does. I'm sorry, but I'm not leaving with you. We're splitting up.",Subaru
Why!?,Petra
"But! Subaru's weak! He's in danger! We should just leave you behind instead, Otto-san!",Petra
"You're not saying that because you believe in my strength at all, are you!?",Otto
"B-Beatrice, sama?",Petra
Yes. Have you met her?,Subaru
"I-is she really around? You aren't just thinking too hard, and fooling yourself that she...?",Petra
Her first friend?,Petra
Even more than Otto-san?,Petra
Yeah. You don't even need Otto any more.,Subaru
"I'd really rather that not happen. If you don't come back safely I'll slap you, I swear.",Otto
Frederica. I'm counting on you.,Subaru
"Unsparing to my health, I swear that I shall cut open a path to our escape.",Frederica
"Be sparing. If we can't keep you, it was pointless for me to come here.",Subaru
"Take care, Subaru!",Petra
Lax!,Garfiel
"Got th'trick t'it down. 'M startin' t'get bored 'v how you fight, 'bout now.",Garfiel
"...Fuck off with that embroilin' phrasin', oi. —Hrn.",Garfiel
"Yeah, yer right.",Garfiel
'S'bout time fer things t'get movin'.,Garfiel
Mansion's burning. Outside's a horde of witchbeasts.,Garfiel
'S goddamn obvious.,Garfiel
Yer right.,Garfiel
"Five... no, maybe six? 'S how many times my amazin' self beat you in.",Garfiel
I was anticipatin' four 'er five times at best.,Garfiel
Hmm?,Garfiel
Yer tellin' me that's yer ace?,Garfiel
"That's one hell'v'n opinion I ain't glad for, n' one hell'v'a family I ain't jealous 'bout, oi.",Garfiel
"Well, thanks fer showin' me yer ace. I don't show you mine, n' 's what ya call unfair, yeh?",Garfiel
So y'do get it.,Garfiel
Where's th'option t'just quit it with th'guts thing?,Garfiel
—Ghgh!?,Garfiel
—hk,Subaru
—There!,Subaru
"Hey! Enough of this, stop being angry and listen to—",Subaru
"Get out, I suppose!",Beatrice
"I won't say it again, in fact!",Beatrice
Bhggagh!?,Subaru
"Asshole! Who're you taking after, goddamn loli!",Subaru
"Then at least listen to me, stupid!!",Subaru
Ghrrrrr!!,Garfiel
—,Garfiel
Shah!,Garfiel
—Partial Transformation!,Garfiel
Rhm!!,Garfiel
Fuckin'! Just one after another!,Garfiel
"Y'think I'm gonna be toleratin' that, y'dumbass!",Garfiel
'S what makes it fun—!,Garfiel
—σσσσσȠ!!,Garfiel
——Ϡ!,Garfiel
——Ϡ!,Garfiel
—ℓℓℓℓ₰!!,Garfiel
—σσϡ! σσϠ! σσϠ!,Garfiel
"Auh... fuck, m'back. Head hurts...",Garfiel
"'F we're gonna be followin' yer logic, that means our Captain ain't human either.",Garfiel
Yer aesthetics make no sense t'me.,Garfiel
Fuck off. Stop talkin' like yer know anythin'.,Garfiel
—,Garfiel
"...'M gettin' that 'f I take this seriously, 'm gonna go nuts.",Garfiel
—Rghhhh!!,Garfiel
Shut up! I ain't goddamn listenin'!!,Garfiel
"Gh, auh...",Garfiel
—,Garfiel
"Ain't wantin' to, either.",Garfiel
"Then why'd y'tell me th'damn story, 's fuckin' gross.",Garfiel
"...Sorry, but I already got a girl I like. Ain't got time t'be datin' a crazy bitch.",Garfiel
"—You're dead, Elsa Granhiert.",Garfiel
—,Garfiel
Yer the one who better not be overlookin' my amazin' weapon.,Garfiel
...Lewes.,Beatrice
"Yes, Mother.",Beatrice
"...What should Betty do, I suppose?",Beatrice
"...Yes. Betty's your daughter, in fact.",Beatrice
"...wha,",Beatrice
W-wait...,Beatrice
"Please wait, I suppose!",Beatrice
"B-but if it's better than me being absent, then Betty will help you, in fact! It'd be—",Beatrice
Don't... tell me... my powers were for this?,Beatrice
"This, is...?",Beatrice
—,Beatrice
"Come, for me...",Beatrice
I'll be iiiiiiiiiiiiiintruding once again today.,Roswaal
"—Do whatever you want, in fact.",Beatrice
"...Roswaal's dead, I suppose?",Beatrice
"Hey there, Betty. It's really been forever. It's me, Puck.",Puck
"B-Bubby? How come, you're here...?",Beatrice
"Yes, yes I suppose. But I envy you, in fact. The role Mother gave Betty has...",Beatrice
"Mother? Who was she, again?",Puck
—,Beatrice
"...No, nevermind it, in fact. I'm glad I got to see you again, I suppose.",Beatrice
"Mhm, it's great, Betty.",Puck
"...I'm no longer able to ever laugh like you, Bubby.",Beatrice
M-make it painless ok.,Subaru
"It's incredible that you're so persistent in your frivolity, in fact.",Beatrice
"Not someone I want to have anything more to do with, I suppose.",Beatrice
"She shows up, and what the hell does this loli start saying?",Subaru
"What I suppose is that word. I've never heard it before, and it still disgusts me, in fact.",Beatrice
It means 'too young to go down their route'. Sides I'm not really into younger girls.,Subaru
...Your extensive discourtesy to Betty loops around to be pitiable.,Beatrice
"Hey, Beatrice. Done with work so here I am to hang out.",Subaru
Beatrice. —Mind if I pull your drills and make them sproing everywhere?,Subaru
"Are you trying to die, I suppose?",Beatrice
"I'm stuck with no way out. Completely upfront, I'm looking for your help.",Subaru
Beatrice. I'm thinking to invite Emilia-sama and Subaru-kun to SANCTUARY.,Roswaal
...Do you understand? Beatrice.,Roswaal
"I-I, do understand, in fact. ...Do whatever you wish, I suppose.",Beatrice
"And so Betty has decided, in fact...!",Beatrice
"Unwanted meddling, I suppose. Nobody asked for you to do that, in fact.",Beatrice
—,Beatrice
"I-if, you... were THEY...",Beatrice
Will... you be Betty's THEY?,Beatrice
Are you stupid? —Of course I wouldn't be this weird mysterious THEY of yours.,Subaru
—,Beatrice
"I'm exhausted, I suppose...",Beatrice
—!,Beatrice
Plot!?,Subaru
"You cut it out, in fact!",Beatrice
Dua!,Subaru
"...This is truly no joke, I suppose.",Beatrice
"This isn't the time to be polishing your stupid magic, fuck! She's not listening...",Subaru
The fire's gonna be spreading for real around now...,Subaru
"It does help that the mansion fire's cutting down the number of doors, but...",Subaru
"That said, the fire's gonna cook me before the doors are cut down.",Subaru
Would she link the mansion to there in her current mental state...?,Subaru
I'm not letting you ever be ended like that!,Subaru
—,Subaru
"You again, simply incorrigible...!",Beatrice
Or... do you mean to burn dead with the mansion and Betty?,Beatrice
"—! Domineering without fail, I suppose! Leave!",Beatrice
"I pilfered your mana, in fact. You must remember this sensation, I suppose.",Beatrice
"You, little...",Subaru
Nnngh!,Subaru
Wh—,Beatrice
"I don't get it, no. Since aren't you actually guilty for this as well?",Subaru
"What's so funny, I suppose?",Beatrice
...You are telling me to kill you.,Beatrice
"If you seriously don't want to see me, then seclude yourself in the Archive, Beatrice.",Subaru
—,Subaru
You... you! Are not Betty's THEY!,Beatrice
Beatrice...,Subaru
I...,Subaru
—,Beatrice
"—! Then! Betty shall simply rot here, in fact!",Beatrice
"I just... hate you so much, I suppose!!",Beatrice
—What are you doing?,Subaru
"You are, joking, in fact...",Beatrice
Beatrice...,Subaru
—,Beatrice
"I'm, not... your, THEY...",Subaru
But.,Subaru
"I... want to be with you, Beatrice.",Subaru
—!,Beatrice
"You're kind, and so you won't be sad, I want to be by your side.",Subaru
Auh... ghh...,Beatrice
"—Wh, at?",Subaru
What... what's...!?,Subaru
—,Beatrice
"—auh,",Subaru
—Shit.,Subaru
Hhot!,Subaru
"Fuck, ing... if, this is the main wing...",Subaru
"Stupid idiot, making that fucking face again...",Subaru
So like hell... like hell I'm gonna leave you on your own!,Subaru
—,Subaru
...No way.,Subaru
Elsa...?,Subaru
"No, I'm off...",Subaru
"Garfiel wouldn't have lost. So, why're you...",Subaru
"—You're not Elsa any more, are you?",Subaru
"Though, this isn't the time to be pitying her...!",Subaru
Get swallowed in inferno. I'm leaving to get Beatr—,Subaru
—Huh?,Subaru
—,Subaru
You've gotta be kidding!,Subaru
Are you joking!?,Subaru
Dhhah!?,Subaru
You're one-trick ponies!,Subaru
Beatrice!,Subaru
Fuck... Then this wasn't it!,Subaru
The hidden passage...,Subaru
There should be a door midway through the passage that opens to a small room... but...,Subaru
—Not giving me any time to think!,Subaru
Here...,Subaru
—,Subaru
Hhht! This door's another...,Subaru
"The doorknob's, hot...?",Subaru
"...Beatrice. If you can hear this, please listen.",Subaru
"—Beatrice, I trust you.",Subaru
—,Subaru
"You're an idiot, in fact...",Beatrice
That's seriously the first thing you say?,Subaru
Which means this'll be the end both for me and for you.,Subaru
"Does it. Then, I want you to listen to my final speech.",Subaru
Beatrice. —Help me.,Subaru
...Huh?,Beatrice
—,Beatrice
—,Beatrice
After you rejected... Betty's feelings... what could you... possibly understand!,Beatrice
"Talking as if, you know anything...",Beatrice
Beatrice. Help me.,Subaru
—,Beatrice
I won't be able to live with the loneliness without you. Help me.,Subaru
"Not, fair... it isn't fair, in fact.",Beatrice
"Then! Then... nothing you've said, presents any solution...!",Beatrice
"But, tomorrow, we can be holding hands.",Subaru
—,Beatrice
—hk,Beatrice
Beatrice. —Choose me.,Subaru
"Y-you are,  THEY is...",Beatrice
—,Beatrice
"...nng,",Beatrice
"Choose me, Beatrice.",Subaru
But you'll go away...,Beatrice
But you'll leave me...,Beatrice
"Even if... that happened! I'll be alone, someday!",Beatrice
—,Beatrice
Choose me! Beatrice!!,Subaru
"—auh,",Beatrice
—,Otto
—,Otto
...There.,Otto
Auh...,Petra
"Otto-san, look!",Petra
Adagh!?,Otto
"Hah, hahaha...",Otto
"Now it's all up to you. —Truly, I am exhausted.",Otto
"'Said, th'shadow lady must'a been burnt t'a crisp.",Garfiel
"Once this's all cleaned up, we got a guy we both gotta give a good smack 'cross th'face!",Garfiel
"But that world doesn't exist, does it...",Emilia
...What are you trying to say?,Emilia
—,Emilia
It's sooo... sore a spot you're going for. Are you like this with everyone?,Emilia
—?,Emilia
...You're not wrong.,Emilia
But I'm going to act as if you are.,Emilia
But that's just a neglect to think! It's lame!,Emilia
It is!,Emilia
I'll think about that after I finish the TRIAL!,Emilia
You're right... I am a weak child.,Emilia
"But,",Emilia
Is being weak really so wrong?,Emilia
Mm. I was slow to reorient.,Emilia
Thank you for showing me this world.,Emilia
Echidna?,Emilia
—hk!,Emilia
—,Emilia
...I really have had so many people looking after me.,Emilia
—The heck.,Emilia
"I look less like Mother Fortuna than I thought, it's too bad...",Emilia
"—ah, hauh.",Emilia
"I just got back, this isn't the time for me to be thinking about weird stuff.",Emilia
"But... this does mean that the second TRIAL is really over, right?",Emilia
—,Emilia
—It's just pitch black.,Emilia
—huh?,Emilia
...I think it's inevitable that you would. But how would this be 'not the nicest of things'?,Emilia
D-discussed it!?,Emilia
"But, even if you did hear about it... Lewes-san, where did you?",Emilia
You do. ...Wow.,Emilia
Y-yes?,Emilia
Yer sound like yer met through a dating service.,Lewes
—,Emilia
...Mm.,Emilia
—Yes.,Emilia
Understood. I'll be sure to end everything safely... and you'll listen to what I have to say.,Emilia
"Anyway, there's what we're thinking. Apologies fer the meddler.",Lewes
"Thank you, Lewes-san. Now, I know I can try sooo hard.",Emilia
"I see, I see. Well, good. ...Next one should be the last TRIAL.",Lewes
"Yes, it is. —I'm going to challenge it right away.",Emilia
I'm going.,Emilia
—That is simple.,Ram
"Delusion, yoooooooou say.",Roswaal
"I have have simply kept silent, but always thought so. As I naturally would.",Ram
—,Ram
Won't make gambles... because what came of prioritising accuracy was the gospel.,Ram
...I will not deny that.,Ram
"Do you remember? The contract that we formed, with the gospel as our intermediary?",Roswaal
Your life or death rests upon me.,Ram
That waaaaaaaaas the contract.,Roswaal
It must have been truly long and painful for you.,Roswaal
—,Ram
—?,Ram
What might you mean?,Ram
Roswaal-sama!,Ram
—,Ram
"Although,",Roswaal
